Level 1,Level 1 Description,Level 2,.,Level 3 ,Level 3 Description,Level 4,Level 4 Description,Full level 4 code,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,19,Gambling & betting establishments,01,Casinos,90151901,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,19,Gambling & betting establishments,02,Card clubs,90151902,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,19,Gambling & betting establishments,03,Racetracks,90151903,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,20,Nightclubs & dance halls,01,Nightclubs,90152001,,
90,Travel & Food & Lodging & Entertainment Services,15,Entertainment services,20,Nightclubs & dance halls,02,Dance halls,90152002,,
91,Personal & Domestic Services,10,Personal appearance,15,Spa & workout & rejuvenation facilities,01,Health or fitness clubs,91101501,,
91,Personal & Domestic Services,10,Personal appearance,15,Spa & workout & rejuvenation facilities,02,Spas,91101502,,
91,Personal & Domestic Services,10,Personal appearance,15,Spa & workout & rejuvenation facilities,03,Massage services,91101503,,
91,Personal & Domestic Services,10,Personal appearance,15,Spa & workout & rejuvenation facilities,04,Aerobics or exercise classes,91101504,,
91,Personal & Domestic Services,10,Personal appearance,15,Spa & workout & rejuvenation facilities,05,Turkish or steam or ritual baths,91101505,,
91,Personal & Domestic Services,10,Personal appearance,16,Face & body care & adornment,01,Facial or body treatments,91101601,,
91,Personal & Domestic Services,10,Personal appearance,16,Face & body care & adornment,02,Make up consultation,91101602,,
91,Personal & Domestic Services,10,Personal appearance,16,Face & body care & adornment,03,Tattoo services,91101603,,
91,Personal & Domestic Services,10,Personal appearance,16,Face & body care & adornment,04,Body piercing services,91101604,,
91,Personal & Domestic Services,10,Personal appearance,16,Face & body care & adornment,05,Electrolysis,91101605,,
91,Personal & Domestic Services,10,Personal appearance,17,Hair care,01,Hair cutting or color services,91101701,,
91,Personal & Domestic Services,10,Personal appearance,17,Hair care,02,Hair weaving or replacement services,91101702,,
91,Personal & Domestic Services,10,Personal appearance,18,Clothing rental,01,Tuxedo or formalwear rental,91101801,,
91,Personal & Domestic Services,10,Personal appearance,18,Clothing rental,02,Evening or bridal gown or dress rental,91101802,,
91,Personal & Domestic Services,10,Personal appearance,18,Clothing rental,03,Costume rental,91101803,,
91,Personal & Domestic Services,10,Personal appearance,19,Fashion consultants,01,Color consultant,91101901,,
91,Personal & Domestic Services,10,Personal appearance,19,Fashion consultants,02,Fashion stylist,91101902,,
91,Personal & Domestic Services,10,Personal appearance,19,Fashion consultants,03,Wardrobe consultant,91101903,,
91,Personal & Domestic Services,11,Domestic & personal assistance,15,Laundering services,01,Uniform rental,91111501,,
91,Personal & Domestic Services,11,Domestic & personal assistance,15,Laundering services,02,Laundry services,91111502,,
91,Personal & Domestic Services,11,Domestic & personal assistance,15,Laundering services,03,Dry cleaning,91111503,,
91,Personal & Domestic Services,11,Domestic & personal assistance,15,Laundering services,04,Coin operated self service laundries,91111504,,
91,Personal & Domestic Services,11,Domestic & personal assistance,16,Household assistance & care,01,Housekeeping services,91111601,,
91,Personal & Domestic Services,11,Domestic & personal assistance,16,Household assistance & care,02,Yard or pool care services,91111602,,
91,Personal & Domestic Services,11,Domestic & personal assistance,16,Household assistance & care,03,Cooking or food preparation services,91111603,,
91,Personal & Domestic Services,11,Domestic & personal assistance,17,Consumer buying & bartering services,01,Used clothing consignment services,91111701,,
91,Personal & Domestic Services,11,Domestic & personal assistance,17,Consumer buying & bartering services,02,Barter clubs or consortiums,91111702,,
91,Personal & Domestic Services,11,Domestic & personal assistance,17,Consumer buying & bartering services,03,Wardrobe buying services,91111703,,
91,Personal & Domestic Services,11,Domestic & personal assistance,18,Personal item care & storage,01,Valet services,91111801,,
91,Personal & Domestic Services,11,Domestic & personal assistance,18,Personal item care & storage,02,Check room concessions,91111802,,
91,Personal & Domestic Services,11,Domestic & personal assistance,18,Personal item care & storage,03,Locker rental,91111803,,
91,Personal & Domestic Services,11,Domestic & personal assistance,18,Personal item care & storage,04,Fur storage,91111804,,
91,Personal & Domestic Services,11,Domestic & personal assistance,19,Personal care services,01,Infant or child daycare services,91111901,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,16,Antianginal drugs,08,Nicardipine Hydrochloride,51121608,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,16,Antianginal drugs,09,Molsidomine,51121609,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,16,Antianginal drugs,10,Pralidoxime,51121610,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,16,Antianginal drugs,11,Trimetazidine,51121611,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,16,Antianginal drugs,12,Calcium channel blockers,51121612,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,16,Antianginal drugs,13,Benzbromarone,51121613,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,01,Diazoxide,51121701,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,02,Terazosin,51121702,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,03,Captopril,51121703,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,04,Lisinopril,51121704,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,05,Felodipine,51121705,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,06,Isradipine,51121706,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,07,Verapamil,51121707,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,08,Methyldopa,51121708,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,09,Carvedilol,51121709,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,10,Losartan potassium,51121710,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,11,Minoxidil,51121711,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,13,Diltiazem hydrochloride,51121713,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,14,Vincamine,51121714,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,15,Enalapril,51121715,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,16,Piretanide,51121716,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,17,Eprosartan mesylate,51121717,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,18,Clonidine hydrochloride,51121718,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,19,Norepinephrine,51121719,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,17,Antihypertensive drugs,20,Meprobamate,51121720,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,18,Antihyperlipidemic & hypocholesterolemic agents,08,Probucol,51121808,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,18,Antihyperlipidemic & hypocholesterolemic agents,09,Fenofibrate,51121809,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,19,Drugs used for congestive heart failure,01,Amrinone lactate,51121901,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,19,Drugs used for congestive heart failure,02,Milrinone lactate,51121902,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,19,Drugs used for congestive heart failure,03,Digitoxin,51121903,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,19,Drugs used for congestive heart failure,04,Nifedipine,51121904,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,19,Drugs used for congestive heart failure,05,Enoximone,51121905,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,19,Drugs used for congestive heart failure,06,Betaine,51121906,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,20,Antihaemorrhoids,01,Calcium dobesilate,51122001,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,20,Antihaemorrhoids,02,Cinchocaine hydrochloride,51122002,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,21,Vasodilators,01,Dihydroergocristine mesilate,51122101,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,21,Vasodilators,02,Buflomedil hydrochloride,51122102,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,21,Vasodilators,03,Linsidomine hydrochlorate,51122103,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,21,Vasodilators,04,Papaverine,51122104,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,21,Vasodilators,05,Pentifylline,51122105,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,21,Vasodilators,06,Pentoxifylline,51122106,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,21,Vasodilators,07,Ifenprodil tartrate,51122107,,
51,Drugs & Pharmaceutical Products,12,Cardiovascular drugs,22,Antihypotensive drugs,01,Ornipressin,51122201,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,15,Antianemic drugs,01,Ferrous fumarate,51131501,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,15,Antianemic drugs,02,Ferrous gluconate,51131502,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,15,Antianemic drugs,03,Ferrous sulfate,51131503,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,15,Antianemic drugs,04,Magnesium Pidolate,51131504,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,15,Antianemic drugs,05,Oxymetholone,51131505,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,15,Antianemic drugs,06,Erythropoietin,51131506,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,01,Aprotinin,51131601,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,02,Heparin calcium,51131602,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,03,Heparin sodium,51131603,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,04,Warfarin sodium,51131604,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,05,Sodium Citrate,51131605,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,06,Sodium apolate,51131606,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,07,Enoxaparin sodium,51131607,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,08,Lepirudin,51131608,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,16,Anticoagulants,09,Desirudin,51131609,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,17,Thrombolytic drugs & platelet aggregation inhibitors,01,Abciximab,51131701,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,17,Thrombolytic drugs & platelet aggregation inhibitors,02,Alteplase,51131702,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,17,Thrombolytic drugs & platelet aggregation inhibitors,03,Streptokinase,51131703,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,17,Thrombolytic drugs & platelet aggregation inhibitors,04,Urokinase,51131704,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,17,Thrombolytic drugs & platelet aggregation inhibitors,05,Dipyridamole,51131705,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,18,Coagulant Drugs or agents,01,Fibrinogen,51131801,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,18,Coagulant Drugs or agents,02,Recombinate,51131802,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,18,Coagulant Drugs or agents,03,Thrombin,51131803,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,19,Plasma substitutes,01,Poligeline,51131901,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,19,Plasma substitutes,02,Monoclate,51131902,,
51,Drugs & Pharmaceutical Products,13,Hematolic drugs,19,Plasma substitutes,03,Gelatin,51131903,,
51,Drugs & Pharmaceutical Products,14,Central nervous system drugs,15,Anticonvulsants,01,Acetazolamide,51141501,,
51,Drugs & Pharmaceutical Products,14,Central nervous system drugs,15,Anticonvulsants,02,Clonazepam,51141502,,
51,Drugs & Pharmaceutical Products,14,Central nervous system drugs,15,Anticonvulsants,03,Felbamate,51141503,,
51,Drugs & Pharmaceutical Products,14,Central nervous system drugs,15,Anticonvulsants,04,Lamotrigine,51141504,,
51,Drugs & Pharmaceutical Products,14,Central nervous system drugs,15,Anticonvulsants,05,Phenobarbital,51141505,,
